file,n,m,weighted,opt,algo,con,run,rec,del
konect/foodweb-baywet.soap,129,2234,1,1000000392,spaghetti,0,0,0,0
konect/higgs-twitter-social.soap,456291,15311733,1,89676001669491,gabow,605,6946,37,297
konect/higgs-twitter-social.soap,456291,15311733,1,89676001669491,spaghetti,58,2957,0,0
konect/lasagne-yahoo.soap,653261,3584966,1,458943000913155,gabow,125,710,14,151
konect/lasagne-yahoo.soap,653261,3584966,1,458943000913155,spaghetti,14,10,0,0
konect/league-be1-2016.soap,17,255,1,1000000026,gabow,0,0,0,0
konect/league-be1-2016.soap,17,255,1,1000000026,spaghetti,0,0,0,0
konect/league-de1-2016.soap,19,324,1,1000000028,gabow,0,0,0,0
konect/league-de1-2016.soap,19,324,1,1000000028,spaghetti,0,0,0,0
konect/league-fr1-2016.soap,21,400,1,1000000026,gabow,0,0,0,0
konect/league-fr1-2016.soap,21,400,1,1000000026,spaghetti,0,0,0,0
konect/league-uk1-2013.soap,21,400,1,1000000026,gabow,0,0,0,0
konect/league-uk1-2013.soap,21,400,1,1000000026,spaghetti,0,0,0,0
konect/libimseti.wsoap,220971,17580316,1,52201000599246,gabow,847,3697,12,65
konect/libimseti.wsoap,220971,17580316,1,52201000599246,spaghetti,86,396,0,0
konect/librec-ciaodvd-trust.soap,4563,44635,1,330000028180,gabow,1,2,0,0
konect/librec-ciaodvd-trust.soap,4563,44635,1,330000028180,spaghetti,0,1,0,0
konect/librec-filmtrust-trust.soap,611,2214,1,88000004097,gabow,0,0,0,0
konect/librec-filmtrust-trust.soap,611,2214,1,88000004097,spaghetti,0,0,0,0
konect/link-dynamic-dewiki.soap,2165680,88370612,1,436755005752486,gabow,4265,25828,212,1956
konect/link-dynamic-dewiki.soap,2165680,88370612,1,436755005752486,spaghetti,373,19848,0,1
konect/link-dynamic-frwiki.soap,2208841,61041406,1,638758006219384,gabow,2465,16260,168,1791
konect/link-dynamic-frwiki.soap,2208841,61041406,1,638758006219384,spaghetti,225,59077,0,0
konect/link-dynamic-itwiki.soap,1202470,35954740,1,159747004405238,gabow,1494,10991,97,921
konect/link-dynamic-itwiki.soap,1202470,35954740,1,159747004405238,spaghetti,176,30568,0,0
konect/link-dynamic-nlwiki.soap,1038210,21067058,1,164550004015603,gabow,788,5615,71,723
konect/link-dynamic-nlwiki.soap,1038210,21067058,1,164550004015603,spaghetti,94,10788,0,0
konect/link-dynamic-plwiki.soap,1031603,25994492,1,160081004165273,gabow,949,7752,76,797
konect/link-dynamic-plwiki.soap,1031603,25994492,1,160081004165273,spaghetti,109,6721,0,0
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,gabow,29,217,2,24
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,spaghetti,8,556,0,0
konect/linux.soap,30818,244232,1,18812000071617,gabow,5,35,0,3
konect/linux.soap,30818,244232,1,18812000071617,spaghetti,1,4,0,0
konect/lkml-reply.soap,24568,1050393,1,2556000150105,gabow,15,49,0,3
konect/lkml-reply.soap,24568,1050393,1,2556000150105,spaghetti,6,72,0,0
konect/maayan-faa.soap,1227,3839,1,16000010082,gabow,0,0,0,0
konect/maayan-faa.soap,1227,3839,1,16000010082,spaghetti,0,0,0,0
konect/maayan-figeys.soap,2218,8655,1,200000015347,gabow,0,0,0,0
konect/maayan-figeys.soap,2218,8655,1,200000015347,spaghetti,0,0,0,0
konect/maayan-foodweb.soap,184,2659,1,1000001104,gabow,0,0,0,0
konect/maayan-foodweb.soap,184,2659,1,1000001104,spaghetti,0,0,0,0
konect/maayan-Stelzl.soap,1616,7690,1,6000012627,gabow,0,0,0,0
konect/maayan-Stelzl.soap,1616,7690,1,6000012627,spaghetti,0,1,0,0
konect/moreno_bison.wsoap,27,340,1,1000000025,gabow,0,0,0,0
konect/moreno_bison.wsoap,27,340,1,1000000025,spaghetti,0,0,0,0
konect/moreno_blogs.soap,1223,20243,1,240000004835,gabow,0,1,0,0
konect/moreno_blogs.soap,1223,20243,1,240000004835,spaghetti,0,0,0,0
konect/moreno_cattle.wsoap,29,245,1,1000000028,gabow,0,0,0,0
konect/moreno_cattle.wsoap,29,245,1,1000000028,spaghetti,0,0,0,0
konect/moreno_health.wsoap,2540,15508,1,108000003911,gabow,0,1,0,0
konect/moreno_health.wsoap,2540,15508,1,108000003911,spaghetti,0,0,0,0
konect/moreno_hens.soap,33,528,1,1000000067,gabow,0,0,0,0
konect/moreno_hens.soap,33,528,1,1000000067,spaghetti,0,0,0,0
konect/moreno_highschool.wsoap,71,436,1,3000000071,gabow,0,0,0,0
konect/moreno_highschool.wsoap,71,436,1,3000000071,spaghetti,0,0,0,0
konect/moreno_innovation.soap,118,659,1,11000000603,gabow,0,0,0,0
konect/moreno_innovation.soap,118,659,1,11000000603,spaghetti,0,0,0,0
konect/moreno_mac.wsoap,63,1249,1,1000000062,gabow,0,0,0,0
konect/moreno_mac.wsoap,63,1249,1,1000000062,spaghetti,0,0,0,0
konect/moreno_oz.wsoap,218,2889,1,2000000502,gabow,0,0,0,0
konect/moreno_oz.wsoap,218,2889,1,2000000502,spaghetti,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,gabow,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,spaghetti,0,0,0,0
konect/moreno_sampson.soap,19,207,1,1000000039,gabow,0,0,0,0
konect/moreno_sampson.soap,19,207,1,1000000039,spaghetti,0,0,0,0
konect/moreno_seventh.wsoap,30,405,1,1000000028,gabow,0,0,0,0
konect/moreno_seventh.wsoap,30,405,1,1000000028,spaghetti,0,0,0,0
konect/moreno_sheep.wsoap,29,278,1,1000000027,gabow,0,0,0,0
konect/moreno_sheep.wsoap,29,278,1,1000000027,spaghetti,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,gabow,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,spaghetti,0,0,0,0
konect/moreno_vdb.soap,33,3094,1,1000000035,gabow,0,0,0,0
konect/moreno_vdb.soap,33,3094,1,1000000035,spaghetti,0,0,0,0
konect/munmun_digg_reply.soap,29653,115481,1,13231000106862,gabow,4,12,0,3
konect/munmun_digg_reply.soap,29653,115481,1,13231000106862,spaghetti,1,2,0,0
konect/munmun_twitter_social.soap,465018,1299814,1,1004347403,gabow,65,92,4,30
konect/munmun_twitter_social.soap,465018,1299814,1,1004347403,spaghetti,10,7200,0,0
konect/openflights.soap,3398,71011,1,8000018270,gabow,1,5,0,0
konect/openflights.soap,3398,71011,1,8000018270,spaghetti,0,127,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,gabow,0,3,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,spaghetti,0,36,0,0
konect/opsahl-ucsocial.soap,1894,61724,1,36000007919,gabow,0,2,0,0
konect/opsahl-ucsocial.soap,1894,61724,1,36000007919,spaghetti,0,12,0,0
konect/opsahl-usairport.wsoap,1573,29807,1,71001489425,gabow,0,2,0,0
konect/opsahl-usairport.wsoap,1573,29807,1,71001489425,spaghetti,0,2,0,0
konect/p2p-Gnutella04.soap,10877,50870,1,20000073985,gabow,1,4,0,0
konect/p2p-Gnutella04.soap,10877,50870,1,20000073985,spaghetti,0,8,0,0
konect/p2p-Gnutella05.soap,8843,40679,1,116000060061,gabow,1,3,0,0
konect/p2p-Gnutella05.soap,8843,40679,1,116000060061,spaghetti,0,0,0,0
konect/p2p-Gnutella06.soap,8718,40242,1,79000059244,gabow,1,3,0,0
konect/p2p-Gnutella06.soap,8718,40242,1,79000059244,spaghetti,0,1,0,0
konect/p2p-Gnutella08.soap,6300,27075,1,79000045668,gabow,1,2,0,0
konect/p2p-Gnutella08.soap,6300,27075,1,79000045668,spaghetti,0,0,0,0
konect/p2p-Gnutella09.soap,8105,34112,1,71000059125,gabow,1,2,0,0
konect/p2p-Gnutella09.soap,8105,34112,1,71000059125,spaghetti,0,0,0,0
konect/p2p-Gnutella24.soap,26499,91857,1,321000204937,gabow,3,7,0,1
konect/p2p-Gnutella24.soap,26499,91857,1,321000204937,spaghetti,0,1,0,0
konect/p2p-Gnutella25.soap,22664,77356,1,323000176597,gabow,3,6,0,1
konect/p2p-Gnutella25.soap,22664,77356,1,323000176597,spaghetti,0,2,0,0
konect/p2p-Gnutella30.soap,36647,124949,1,218000295921,gabow,5,11,0,2
konect/p2p-Gnutella30.soap,36647,124949,1,218000295921,spaghetti,1,2,0,0
konect/p2p-Gnutella31.soap,62562,210439,1,292000511012,gabow,9,23,0,4
konect/p2p-Gnutella31.soap,62562,210439,1,292000511012,spaghetti,3,5,0,0
konect/patentcite.soap,3764118,20275857,1,511865019973389,gabow,2126,6832,343,2667
konect/patentcite.soap,3764118,20275857,1,511865019973389,spaghetti,113,228,0,0
konect/prosper-loans.soap,89172,3484095,1,53375000048090,gabow,67,624,2,19
konect/prosper-loans.soap,89172,3484095,1,53375000048090,spaghetti,17,37,0,0
konect/radoslaw_email.soap,168,83043,1,27000000162,gabow,0,1,0,0
konect/radoslaw_email.soap,168,83043,1,27000000162,spaghetti,0,6,0,0
konect/slashdot-threads.soap,51084,190872,1,28753000162767,gabow,7,27,0,8
konect/slashdot-threads.soap,51084,190872,1,28753000162767,spaghetti,2,10,0,0
konect/slashdot-zoo.soap,79117,594513,1,14210000455190,gabow,17,96,1,9
konect/slashdot-zoo.soap,79117,594513,1,14210000455190,spaghetti,4,23,0,0
konect/soc-Epinions1.soap,75878,584713,1,24376000373745,gabow,14,82,1,12
konect/soc-Epinions1.soap,75878,584713,1,24376000373745,spaghetti,4,80,0,0
konect/soc-LiveJournal1.soap,4843954,73310707,1,386626022880457,gabow,4913,25466,460,4440
konect/soc-LiveJournal1.soap,4843954,73310707,1,386626022880457,spaghetti,378,313294,0,1
konect/soc-pokec-relationships.soap,1632804,32255367,1,114165005937790,gabow,2922,12105,161,1445
konect/soc-pokec-relationships.soap,1632804,32255367,1,114165005937790,spaghetti,120,17034,0,0
konect/soc-sign-bitcoinalpha.soap,3776,27955,1,27000025961,gabow,0,2,0,0
konect/soc-sign-bitcoinalpha.soap,3776,27955,1,27000025961,spaghetti,0,22,0,0
konect/soc-sign-bitcoinotc.soap,5876,41462,1,24000042097,gabow,1,4,0,0
konect/soc-sign-bitcoinotc.soap,5876,41462,1,24000042097,spaghetti,0,42,0,0
konect/subelj_cora.soap,23167,114666,1,9396000081963,gabow,4,18,0,3
konect/subelj_cora.soap,23167,114666,1,9396000081963,spaghetti,1,5,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,gabow,3,7,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,spaghetti,1,2,0,0
konect/subelj_jung-j.soap,6121,144826,1,3921000011250,gabow,2,6,0,0
konect/subelj_jung-j.soap,6121,144826,1,3921000011250,spaghetti,1,3,0,0
konect/sx-askubuntu.soap,152600,876249,1,31241000806558,gabow,27,102,2,25
konect/sx-askubuntu.soap,152600,876249,1,31241000806558,spaghetti,6,39,0,0
konect/sx-mathoverflow.soap,24669,415043,1,2864000110668,gabow,8,23,0,2
konect/sx-mathoverflow.soap,24669,415043,1,2864000110668,spaghetti,3,40,0,0
konect/sx-stackoverflow.soap,2572346,50468242,1,308653011117573,gabow,3030,13442,174,2015
konect/sx-stackoverflow.soap,2572346,50468242,1,308653011117573,spaghetti,208,4575,0,0
konect/sx-superuser.soap,189192,1295744,1,44562000905784,gabow,40,170,4,47
konect/sx-superuser.soap,189192,1295744,1,44562000905784,spaghetti,8,72,0,0
konect/tntp-ChicagoRegional.soap,12980,51997,1,1000087677,gabow,2,10,0,1
konect/tntp-ChicagoRegional.soap,12980,51997,1,1000087677,spaghetti,0,152,0,0
konect/trec-wt10g.soap,1458317,8945765,1,268397006593955,gabow,243,935,35,313
konect/trec-wt10g.soap,1458317,8945765,1,268397006593955,spaghetti,53,88194,0,0
konect/web-BerkStan.soap,654783,8154207,1,69369003917408,gabow,127,1073,18,233
konect/web-BerkStan.soap,654783,8154207,1,69369003917408,spaghetti,44,120348,0,0
konect/web-Google.soap,855803,5922644,1,154288004833888,gabow,296,984,38,384
konect/web-Google.soap,855803,5922644,1,154288004833888,spaghetti,86,6527,0,0
konect/web-NotreDame.soap,325730,1795408,1,1002763666,gabow,35,209,4,18
konect/web-NotreDame.soap,325730,1795408,1,1002763666,spaghetti,8,164114,0,0
konect/web-Stanford.soap,255266,2489837,1,20882001588403,gabow,66,383,8,76
konect/web-Stanford.soap,255266,2489837,1,20882001588403,spaghetti,12,11283,0,0
konect/wiki-Talk.soap,2388954,7407398,1,22704022053421,gabow,529,789,43,274
konect/wiki-Talk.soap,2388954,7407398,1,22704022053421,spaghetti,130,14103,0,0
konect/wikipedia-discussions-de.soap,89147,2139762,1,12453000486668,gabow,36,182,3,16
konect/wikipedia-discussions-de.soap,89147,2139762,1,12453000486668,spaghetti,13,102,0,0
konect/wikipedia-growth.soap,1870522,41823525,1,204565007842763,gabow,2863,25437,181,1792
konect/wikipedia-growth.soap,1870522,41823525,1,204565007842763,spaghetti,186,45001,0,0
konect/wikipedia_link_af.soap,72258,2091863,1,13081000282368,gabow,22,238,2,19
konect/wikipedia_link_af.soap,72258,2091863,1,13081000282368,spaghetti,9,1307,0,0
konect/wikipedia_link_als.soap,29506,789291,1,3320000093633,gabow,11,62,0,4
konect/wikipedia_link_als.soap,29506,789291,1,3320000093633,spaghetti,4,178,0,0
konect/wikipedia_link_am.soap,20884,126585,1,4755000129149,gabow,3,9,0,1
konect/wikipedia_link_am.soap,20884,126585,1,4755000129149,spaghetti,1,8,0,0
konect/wikipedia_link_an.soap,56482,1363188,1,18880000158085,gabow,20,120,1,12
konect/wikipedia_link_an.soap,56482,1363188,1,18880000158085,spaghetti,6,80,0,0
konect/wikipedia_link_ar.soap,1073381,67529839,1,361260002855834,gabow,787,8189,81,681
konect/wikipedia_link_ar.soap,1073381,67529839,1,361260002855834,spaghetti,624,405155,0,0
konect/wikipedia_link_arz.soap,24679,526554,1,5954000109862,gabow,7,32,0,3
konect/wikipedia_link_arz.soap,24679,526554,1,5954000109862,spaghetti,4,75,0,0
konect/wikipedia_link_as.soap,15966,216830,1,10092000029184,gabow,3,12,0,1
konect/wikipedia_link_as.soap,15966,216830,1,10092000029184,spaghetti,1,6,0,0
konect/wikipedia_link_ast.soap,83303,2179106,1,23317000307474,gabow,27,300,2,20
konect/wikipedia_link_ast.soap,83303,2179106,1,23317000307474,spaghetti,13,508,0,0
konect/wikipedia_link_az.soap,166994,4632192,1,32498000706602,gabow,62,535,7,52
konect/wikipedia_link_az.soap,166994,4632192,1,32498000706602,spaghetti,29,6012,0,0
konect/wikipedia_link_ba.soap,52534,1294105,1,28652000115493,gabow,15,90,0,8
konect/wikipedia_link_ba.soap,52534,1294105,1,28652000115493,spaghetti,7,247,0,0
konect/wikipedia_link_bar.soap,40619,704274,1,10066000165889,gabow,10,43,0,6
konect/wikipedia_link_bar.soap,40619,704274,1,10066000165889,spaghetti,4,614,0,0
konect/wikipedia_link_bat_smg.soap,21815,145568,1,4824000144764,gabow,3,14,0,2
konect/wikipedia_link_bat_smg.soap,21815,145568,1,4824000144764,spaghetti,1,98,0,0
konect/wikipedia_link_bcl.soap,8065,357509,1,1635000023217,gabow,4,20,0,1
konect/wikipedia_link_bcl.soap,8065,357509,1,1635000023217,spaghetti,2,44,0,0
konect/wikipedia_link_be.soap,375856,6938409,1,150895001104947,gabow,88,897,15,163
konect/wikipedia_link_be.soap,375856,6938409,1,150895001104947,spaghetti,34,4050,0,0
konect/wikipedia_link_be_x_old.soap,87176,2636612,1,17169000294678,gabow,30,272,3,22
konect/wikipedia_link_be_x_old.soap,87176,2636612,1,17169000294678,spaghetti,13,3233,0,0
konect/wikipedia_link_bg.soap,354000,9857710,1,86517001223538,gabow,116,1629,21,171
konect/wikipedia_link_bg.soap,354000,9857710,1,86517001223538,spaghetti,55,3526,0,0
konect/wikipedia_link_bh.soap,15569,398168,1,5583000055694,gabow,5,19,0,1
konect/wikipedia_link_bh.soap,15569,398168,1,5583000055694,spaghetti,3,136,0,0
konect/wikipedia_link_bn.soap,225971,3057350,1,144835000389127,gabow,38,276,5,62
konect/wikipedia_link_bn.soap,225971,3057350,1,144835000389127,spaghetti,15,562,0,0
konect/wikipedia_link_bpy.soap,25357,2436774,1,10703000055745,gabow,21,105,0,3
konect/wikipedia_link_bpy.soap,25357,2436774,1,10703000055745,spaghetti,16,3799,0,0
konect/wikipedia_link_br.soap,83373,1637069,1,14157000360158,gabow,23,157,2,19
konect/wikipedia_link_br.soap,83373,1637069,1,14157000360158,spaghetti,7,359,0,0
konect/wikipedia_link_bs.soap,178412,11663628,1,87350000275012,gabow,87,820,7,56
konect/wikipedia_link_bs.soap,178412,11663628,1,87350000275012,spaghetti,47,9019,0,0
konect/wikipedia_link_bug.soap,14230,6518249,1,548000015547,gabow,41,388,1,3
konect/wikipedia_link_bug.soap,14230,6518249,1,548000015547,spaghetti,25,2886,0,0
konect/wikipedia_link_ca.soap,926589,39891656,1,186866003603534,gabow,389,6314,69,622
konect/wikipedia_link_ca.soap,926589,39891656,1,186866003603534,spaghetti,183,25605,0,0
konect/wikipedia_link_cdo.soap,14799,320800,1,4370000040329,gabow,4,21,0,1
konect/wikipedia_link_cdo.soap,14799,320800,1,4370000040329,spaghetti,2,232,0,0
konect/wikipedia_link_ce.soap,172253,7473345,1,88214000539130,gabow,95,608,5,35
konect/wikipedia_link_ce.soap,172253,7473345,1,88214000539130,spaghetti,37,13891,0,0
konect/wikipedia_link_ceb.soap,7890987,77431113,1,2980548039426509,gabow,1410,12996,299,3971
konect/wikipedia_link_ceb.soap,7890987,77431113,1,2980548039426509,spaghetti,368,1256497,0,1
konect/wikipedia_link_ckb.soap,60258,1236222,1,36503000103382,gabow,15,73,0,9
konect/wikipedia_link_ckb.soap,60258,1236222,1,36503000103382,spaghetti,6,204,0,0
konect/wikipedia_link_co.soap,8195,185394,1,1704000040330,gabow,3,12,0,1
konect/wikipedia_link_co.soap,8195,185394,1,1704000040330,spaghetti,1,48,0,0
konect/wikipedia_link_crh.soap,5591,179708,1,1242000018383,gabow,2,11,0,0
konect/wikipedia_link_crh.soap,5591,179708,1,1242000018383,spaghetti,1,47,0,0
konect/wikipedia_link_cs.soap,655100,19168194,1,182656001973332,gabow,236,5098,46,424
konect/wikipedia_link_cs.soap,655100,19168194,1,182656001973332,spaghetti,88,5052,0,0
konect/wikipedia_link_csb.soap,5438,196318,1,2346000017411,gabow,2,3,0,0
konect/wikipedia_link_csb.soap,5438,196318,1,2346000017411,spaghetti,1,12,0,0
konect/wikipedia_link_cv.soap,44595,920355,1,17205000153071,gabow,19,94,0,8
konect/wikipedia_link_cv.soap,44595,920355,1,17205000153071,spaghetti,5,211,0,0
konect/wikipedia_link_cy.soap,142552,3109863,1,56081000514893,gabow,34,298,3,45
konect/wikipedia_link_cy.soap,142552,3109863,1,56081000514893,spaghetti,15,5142,0,0
konect/wikipedia_link_da.soap,378345,9995249,1,89629001367893,gabow,124,1815,24,205
konect/wikipedia_link_da.soap,378345,9995249,1,89629001367893,spaghetti,50,4039,0,0
konect/wikipedia_link_de.soap,3601539,100432565,1,1069585010013456,gabow,1190,31724,322,3210
konect/wikipedia_link_de.soap,3601539,100432565,1,1069585010013456,spaghetti,416,153362,0,1
konect/wikipedia_link_diq.soap,11709,322327,1,3158000036819,gabow,4,19,0,1
konect/wikipedia_link_diq.soap,11709,322327,1,3158000036819,spaghetti,3,234,0,0
konect/wikipedia_link_dv.soap,4128,210854,1,571000020444,gabow,2,11,0,0
konect/wikipedia_link_dv.soap,4128,210854,1,571000020444,spaghetti,1,25,0,0
konect/wikipedia_link_el.soap,216229,6105876,1,44477000755342,gabow,71,905,12,93
konect/wikipedia_link_el.soap,216229,6105876,1,44477000755342,spaghetti,29,1851,0,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,gabow,12,130,0,2
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,spaghetti,7,6300,0,0
konect/wikipedia_link_eo.soap,412956,10836495,1,81425001727289,gabow,133,1574,23,221
konect/wikipedia_link_eo.soap,412956,10836495,1,81425001727289,spaghetti,62,5234,0,0
konect/wikipedia_link_es.soap,3032809,49684938,1,1219457009754514,gabow,658,16945,192,2266
konect/wikipedia_link_es.soap,3032809,49684938,1,1219457009754514,spaghetti,222,201863,0,0
konect/wikipedia_link_et.soap,295479,5438547,1,81310000987093,gabow,74,924,15,140
konect/wikipedia_link_et.soap,295479,5438547,1,81310000987093,spaghetti,27,1853,0,0
konect/wikipedia_link_eu.soap,370937,9353719,1,120005001249323,gabow,117,1385,18,146
konect/wikipedia_link_eu.soap,370937,9353719,1,120005001249323,spaghetti,54,11861,0,0
konect/wikipedia_link_fa.soap,2104377,69072254,1,1404412003092772,gabow,750,6488,92,1080
konect/wikipedia_link_fa.soap,2104377,69072254,1,1404412003092772,spaghetti,436,54412,0,1
konect/wikipedia_link_fi.soap,684453,15342072,1,172064002385590,gabow,184,3362,47,441
konect/wikipedia_link_fi.soap,684453,15342072,1,172064002385590,spaghetti,62,8672,0,0
konect/wikipedia_link_fiu_vro.soap,6402,286998,1,1234000028822,gabow,3,15,0,0
konect/wikipedia_link_fiu_vro.soap,6402,286998,1,1234000028822,spaghetti,2,19,0,0
konect/wikipedia_link_fo.soap,17635,314542,1,4321000060158,gabow,5,22,0,2
konect/wikipedia_link_fo.soap,17635,314542,1,4321000060158,spaghetti,2,23,0,0
konect/wikipedia_link_fr.soap,3333273,127023300,1,937387009865190,gabow,1243,40708,305,2890
konect/wikipedia_link_fr.soap,3333273,127023300,1,937387009865190,spaghetti,480,65088,0,2
konect/wikipedia_link_fy.soap,65513,1137141,1,16916000248057,gabow,16,115,1,13
konect/wikipedia_link_fy.soap,65513,1137141,1,16916000248057,spaghetti,7,422,0,0
konect/wikipedia_link_ga.soap,55067,1666623,1,11630000251955,gabow,17,121,1,11
konect/wikipedia_link_ga.soap,55067,1666623,1,11630000251955,spaghetti,8,1287,0,0
konect/wikipedia_link_gag.soap,2913,121502,1,619000009791,gabow,1,6,0,0
konect/wikipedia_link_gag.soap,2913,121502,1,619000009791,spaghetti,0,19,0,0
